id,name,age,salary,joining_date,is_active,city,rating,experience_years,email,phone,status
534.0,Neha,40,NaN,2022-09-24 00:00:00,False,Delhi,2.1,13,user534@example.com,5869755729,unknown
535.0,Unknown,?,unknown,2025-06-28 00:00:00,No,Pune,3.5,10,user535@example.com,4215406795,unknown
536.0,Ravi,66,61286.28,2017-09-17 00:00:00,False,Bangalore,1.8,17,user536@example.com,9142084304,Inactive
537.0,,40,unknown,2018-01-16 00:00:00,Yes,Hyderabad,4.4,8,user537@example.com,6355067716,Inactive
538.0,Unknown,61,116317.53,2018-03-26 00:00:00,,Delhi,4.7,0,,4619420058,unknown
539.0,Priya,51,60735.23,not available,False,Delhi,4.2,14,user539@example.com,N/A,Inactive
540.0,Amit,68,76396.26,2021-02-02 00:00:00,True,Bangalore,2.5,11,,9973430180,Active
541.0,,34,109312.5,2021-03-15 00:00:00,,Mumbai,3.3,9,user541@example.com,,unknown
,Ravi,64,41703.9,2025-12-02 00:00:00,True,Bangalore,bad,10,user542@example.com,12345,Pending
543.0,,30,43764.94,2024-11-16 00:00:00,,Mumbai,4.0,16,user543@example.com,2280124509,
544.0,Akshay,26,33697.44,2023-04-15 00:00:00,True,Mumbai,3.5,4,user544@example.com,5745114512,Inactive
545.0,Unknown,54,84814.2,,False,Delhi,2.5,8,user545@example.com,1224863099,
546.0,Amit,24,NaN,2017-11-02 00:00:00,False,NA,2.7,12,user546@example.com,6205474831,unknown
,Akshay,26,NaN,2015-11-25 00:00:00,False,Bangalore,4.5,0,user547@example.com,2268310177,Inactive
548.0,Neha,26,37758.12,2024-02-17 00:00:00,,NA,1.5,2,invalid@,3930000411,Active
549.0,,57,80860.04,2017-12-24 00:00:00,,Delhi,4.6,10,invalid@,4536087088,Active
550.0,Priya,27,90694.74,2025-08-22 00:00:00,False,NA,4.3,13,user550@example.com,2628196516,Pending
551.0,Sara,55,63854.92,,True,,1.1,3,user551@example.com,7071549065,Pending
552.0,,52,84072.4,not available,No,Delhi,2.6,16,invalid@,2993273514,unknown
553.0,Sara,42,145254.9,2023-12-04 00:00:00,Yes,?,10,5,,2339445075,Inactive
554.0,,45,54742.84,2021-11-17 00:00:00,Yes,NA,3.1,11,user554@example.com,12345,
555.0,Sara,44,94796.2,2019-09-02 00:00:00,No,,4.1,8,user555@example.com,N/A,Inactive
556.0,Ravi,51,43626.09,2024-06-24 00:00:00,True,Delhi,1.1,0,user556@example.com,12345,Active
557.0,Unknown,24,65252.43,2025-02-26 00:00:00,True,Delhi,3.3,15,user557@example.com,12345,unknown
558.0,Sara,60,106190.95,2017-08-30 00:00:00,Yes,Bangalore,4.9,14,user558@example.com,9691274184,Pending
559.0,,-5,91105.22,2022-09-24 00:00:00,Yes,Mumbai,4.1,7,user559@example.com,12345,Active
560.0,Sara,62,71740.69,2016-10-05 00:00:00,True,Mumbai,4.6,8,user560@example.com,2059154529,Inactive
561.0,Akshay,51,82930.02,2018-01-07 00:00:00,No,Hyderabad,1.2,11,invalid@,7795534851,Pending
562.0,,?,144512.67,2016-01-28 00:00:00,Yes,Bangalore,2.0,19,,8063465290,Pending
563.0,Priya,32,92968.16,2015-10-05 00:00:00,No,Mumbai,2.5,11,,3673246233,unknown
564.0,Akshay,42,,2018-11-18 00:00:00,No,Pune,2.3,18,user564@example.com,3264586695,Inactive
565.0,,57,137834.73,2022-12-20 00:00:00,,?,3.7,10,invalid@,2482589232,Inactive
566.0,Amit,64,139273.16,2015-08-04 00:00:00,,Mumbai,3.9,14,,5562128113,Pending
567.0,Sara,43,39149.4,2020-08-14 00:00:00,False,?,3.0,8,user567@example.com,,Active
568.0,Neha,28,NaN,2021-04-14 00:00:00,Yes,Hyderabad,1.5,17,user568@example.com,7569838490,unknown
569.0,Ravi,51,51446.13,2024-12-23 00:00:00,,Pune,4.8,13,,3666782085,Active
570.0,Unknown,55,140725.84,2021-10-29 00:00:00,,Hyderabad,2.8,9,user570@example.com,7153897868,Active
571.0,Amit,48,25706.99,2017-09-16 00:00:00,False,Mumbai,4.5,7,user571@example.com,1588406480,
572.0,Sara,,147555.03,2021-07-08 00:00:00,True,,3.1,11,,5762660520,unknown
573.0,,33,102750.02,2018-06-29 00:00:00,No,NA,5.0,11,invalid@,,unknown
574.0,Unknown,28,79665.25,2021-05-10 00:00:00,,Delhi,3.4,5,,N/A,
575.0,,35,,2021-01-10 00:00:00,Yes,?,1.1,,user575@example.com,4899395642,
576.0,Sara,51,110780.45,2020-01-09 00:00:00,No,NA,3.1,1,user576@example.com,8547589878,Active
577.0,Priya,25,41017.29,2015-01-08 00:00:00,No,NA,4.1,3,user577@example.com,12345,unknown
578.0,Neha,64,50165.18,2024-07-30 00:00:00,,Hyderabad,10,6,user578@example.com,1698790074,Active
579.0,,37,93461.09,2020-02-21 00:00:00,False,Delhi,bad,11,user579@example.com,4588049316,Pending
580.0,Sara,27,121974.71,2024-10-23 00:00:00,Yes,?,3.2,10,user580@example.com,N/A,unknown
581.0,,38,48869.86,2019-11-23 00:00:00,True,Pune,bad,7,user581@example.com,12345,unknown
582.0,,19,86908.87,2017-08-01 00:00:00,,,1.4,4,user582@example.com,9715217784,Active
583.0,Akshay,46,82515.72,2019-08-04 00:00:00,,Delhi,1.0,-1,user583@example.com,7003662583,
584.0,Sara,44,144130.11,2020-12-16 00:00:00,True,Pune,10,6,user584@example.com,3729209666,Inactive
585.0,Priya,37,31793.82,2019-06-18 00:00:00,,Delhi,4.7,16,invalid@,6828790989,Active
586.0,Amit,34,122381.38,2015-04-26 00:00:00,Yes,Bangalore,2.5,17,user586@example.com,9170043136,Active
587.0,Priya,43,NaN,2020-03-15 00:00:00,True,Bangalore,4.9,,user587@example.com,1167202920,Inactive
588.0,Unknown,22,24682.45,2018-11-25 00:00:00,No,?,1.6,-1,user588@example.com,5082191068,Pending
589.0,Neha,21,95610.9,2016-10-12 00:00:00,False,NA,3.3,2,user589@example.com,2516339899,Pending
590.0,Sara,24,136232.26,2021-07-02 00:00:00,True,,bad,7,invalid@,2801515412,Inactive
591.0,Sara,31,121447.52,2017-05-23 00:00:00,True,Pune,4.6,17,,2096544135,Active
592.0,Ravi,58,58440.31,2015-04-22 00:00:00,,Delhi,4.4,13,user592@example.com,2564889562,Pending
593.0,Unknown,21,58381.43,2021-10-04 00:00:00,,Bangalore,2.8,14,user593@example.com,4121364131,unknown
594.0,Sara,51,120607.81,2022-01-27 00:00:00,False,Pune,3.6,2,,N/A,Active
595.0,Akshay,51,133864.8,2021-11-23 00:00:00,True,Pune,1.2,19,user595@example.com,2682871134,Active
596.0,Neha,58,20001.51,2025-06-29 00:00:00,Yes,Pune,1.2,5,user596@example.com,4105812280,Pending
597.0,Akshay,?,unknown,2019-08-01 00:00:00,True,,,7,user597@example.com,5338306132,Pending
598.0,Sara,37,49954.17,2019-09-11 00:00:00,No,Hyderabad,1.2,3,user598@example.com,8437701106,
599.0,,53,116446.52,,No,Hyderabad,4.4,17,,6692099261,Active
600.0,Akshay,54,,2022-01-28 00:00:00,No,Hyderabad,,15,user600@example.com,5833369272,Active
601.0,,65,137252.23,2020-03-24 00:00:00,Yes,Pune,2.6,15,invalid@,3329895221,
602.0,,38,39448.19,2015-09-29 00:00:00,,Pune,1.3,9,user602@example.com,5383750175,Inactive
603.0,Amit,51,121482.12,2016-06-04 00:00:00,True,Hyderabad,2.1,,user603@example.com,6434534392,Inactive
604.0,Ravi,34,98202.0,2021-10-19 00:00:00,,Bangalore,3.5,4,user604@example.com,,unknown
605.0,Amit,55,121495.14,2018-04-29 00:00:00,True,Bangalore,10,18,user605@example.com,2927639934,Active
606.0,Akshay,41,40673.25,2025-07-21 00:00:00,,?,3.9,5,user606@example.com,1524116974,
607.0,Amit,40,36266.28,2016-05-23 00:00:00,True,NA,4.4,16,,8761310458,unknown
608.0,,58,45381.28,2018-03-10 00:00:00,No,,1.9,19,user608@example.com,2339961168,Active
609.0,,20,NaN,2019-02-06 00:00:00,No,?,1.7,3,user609@example.com,5363952496,
610.0,Sara,-5,23275.14,2020-03-22 00:00:00,No,NA,1.5,13,user610@example.com,7940288800,Active
611.0,Sara,,146133.42,2016-12-01 00:00:00,True,Mumbai,1.4,18,user611@example.com,7641867640,Active
612.0,Neha,50,145714.59,2021-07-14 00:00:00,No,NA,2.7,five,user612@example.com,12345,Inactive
613.0,Akshay,22,113399.01,2016-01-25 00:00:00,False,Bangalore,1.5,15,user613@example.com,8768693848,unknown
614.0,Amit,37,108029.81,,True,?,3.5,1,user614@example.com,1304476999,Pending
615.0,,24,60672.21,,True,Mumbai,4.7,,user615@example.com,8871946511,unknown
616.0,Amit,36,101639.14,2016-05-14 00:00:00,False,,3.7,0,user616@example.com,12345,Inactive
617.0,,66,22573.44,2024-12-15 00:00:00,False,Hyderabad,2.2,-1,invalid@,N/A,Pending
618.0,Neha,44,73515.21,2023-01-28 00:00:00,True,?,2.3,13,user618@example.com,1293574773,Inactive
619.0,Sara,50,57148.58,2025-10-26 00:00:00,No,Mumbai,2.3,4,user619@example.com,9832968129,Pending
620.0,Unknown,47,68609.74,2016-03-27 00:00:00,True,Delhi,4.9,19,user620@example.com,8445268870,unknown
621.0,Ravi,32,unknown,2015-08-03 00:00:00,,Pune,1.8,18,user621@example.com,1435393271,unknown
622.0,Ravi,37,unknown,2023-06-28 00:00:00,False,Mumbai,2.3,9,user622@example.com,5210651704,Pending
623.0,Unknown,25,28775.33,2019-08-20 00:00:00,True,Bangalore,4.9,1,user623@example.com,7647684665,
624.0,Amit,22,147264.48,2016-11-11 00:00:00,No,Pune,4.0,19,user624@example.com,,Inactive
625.0,Sara,58,46577.27,2019-09-09 00:00:00,No,?,2.6,2,user625@example.com,7514563169,
,Amit,42,116220.98,2019-03-18 00:00:00,,Hyderabad,bad,9,invalid@,9454803477,Pending
,Akshay,43,98472.84,2024-03-20 00:00:00,No,Pune,1.7,14,invalid@,5588460051,Active
628.0,Sara,44,75948.72,2021-01-04 00:00:00,True,Bangalore,3.4,19,user628@example.com,6443450269,
629.0,,51,111493.0,2018-03-03 00:00:00,No,Bangalore,2.0,9,user629@example.com,4034952160,Inactive
630.0,Priya,49,99300.96,2017-01-14 00:00:00,No,,3.1,1,user630@example.com,1747675075,Pending
,Ravi,18,35218.59,2020-07-01 00:00:00,False,NA,1.6,14,user631@example.com,1870300538,Active
632.0,Neha,39,101276.62,,True,Delhi,2.5,,,2752998171,Active
633.0,Unknown,-5,101573.25,2015-10-28 00:00:00,False,Delhi,3.3,16,user633@example.com,,
634.0,Sara,26,78533.05,2020-04-04 00:00:00,True,NA,1.9,8,user634@example.com,N/A,unknown
635.0,,62,100242.37,2023-02-23 00:00:00,True,,,5,user635@example.com,3139067209,Active
636.0,Neha,67,116567.25,2016-11-20 00:00:00,True,Pune,1.4,14,user636@example.com,3202143098,
637.0,Amit,26,76990.05,2023-02-10 00:00:00,True,NA,3.4,16,user637@example.com,2039476905,unknown
638.0,Akshay,67,NaN,2021-03-09 00:00:00,Yes,,1.8,6,invalid@,12345,Pending
639.0,Ravi,66,126388.04,2018-02-08 00:00:00,True,,4.0,14,user639@example.com,1920868856,Inactive
640.0,,63,55204.82,2017-08-01 00:00:00,Yes,Delhi,4.6,10,user640@example.com,2824379825,Pending
641.0,Akshay,20,47994.77,2018-03-30 00:00:00,True,,3.7,17,,12345,Pending
,Sara,47,NaN,2018-08-20 00:00:00,True,Pune,,9,invalid@,8752803877,
643.0,Akshay,36,84155.13,2021-06-24 00:00:00,No,Bangalore,3.2,13,user643@example.com,8485619008,
644.0,Neha,44,87788.37,2016-11-21 00:00:00,No,Bangalore,4.1,16,user644@example.com,1885697020,Inactive
645.0,Ravi,23,123963.44,2015-10-22 00:00:00,True,NA,,16,user645@example.com,4845482165,unknown
,Priya,-5,131777.1,2020-02-17 00:00:00,True,Delhi,4.1,five,,2766689537,Pending
647.0,Priya,60,102934.05,2017-01-11 00:00:00,True,NA,2.7,3,user647@example.com,,
648.0,Amit,67,104411.9,2019-04-22 00:00:00,False,NA,4.1,17,invalid@,7442795070,
649.0,Sara,39,122062.7,2025-04-27 00:00:00,Yes,Delhi,1.1,3,user649@example.com,N/A,Pending
650.0,Amit,39,,2015-09-13 00:00:00,False,Hyderabad,10,five,user650@example.com,,Pending
651.0,Sara,24,NaN,2024-12-23 00:00:00,True,Mumbai,2.9,five,,,Pending
652.0,Neha,41,140524.38,2023-12-23 00:00:00,False,NA,2.1,2,user652@example.com,N/A,Inactive
653.0,,-5,73257.24,2019-11-13 00:00:00,Yes,,2.6,5,user653@example.com,5775490900,unknown
654.0,Unknown,65,87135.17,2020-07-25 00:00:00,True,Delhi,1.7,17,,4549739310,Inactive
655.0,Unknown,37,78006.16,2017-08-21 00:00:00,False,?,2.2,3,,7595153430,
656.0,Neha,42,66395.18,2024-04-13 00:00:00,No,Bangalore,1.3,12,,N/A,unknown
657.0,,-5,60013.46,2022-02-04 00:00:00,False,NA,4.2,4,invalid@,6899224240,unknown
658.0,Neha,59,55294.84,2022-12-05 00:00:00,False,?,4.5,,user658@example.com,4880753980,Active
659.0,,26,30093.3,not available,True,?,4.3,6,user659@example.com,7535219624,Inactive
660.0,Neha,22,108002.3,2021-11-17 00:00:00,No,Hyderabad,,11,user660@example.com,1056912766,unknown
661.0,Neha,39,58472.58,2024-01-24 00:00:00,False,?,bad,4,user661@example.com,1709891472,unknown
662.0,,57,132186.41,not available,False,Pune,,4,user662@example.com,8685552747,Active
663.0,,35,58582.27,2017-01-27 00:00:00,No,Delhi,1.3,16,user663@example.com,6006850282,Pending
664.0,Priya,49,135811.22,2023-04-10 00:00:00,No,?,1.5,14,user664@example.com,1910079209,unknown
665.0,Sara,45,60430.32,2025-04-08 00:00:00,False,Hyderabad,1.2,-1,user665@example.com,6444303998,Inactive
666.0,Priya,36,63637.6,not available,Yes,Pune,4.0,7,user666@example.com,2785740462,Inactive
667.0,Unknown,?,NaN,2024-03-14 00:00:00,No,NA,2.7,18,user667@example.com,6032387008,Pending
668.0,Neha,46,85014.66,2019-03-03 00:00:00,No,Mumbai,3.2,0,,5390064220,Active
669.0,,65,142864.84,not available,Yes,?,3.8,-1,user669@example.com,N/A,Active
670.0,,46,77082.42,2017-05-05 00:00:00,False,,bad,five,,,
671.0,Amit,43,unknown,2020-08-26 00:00:00,True,Bangalore,1.8,4,user671@example.com,N/A,Pending
672.0,Sara,43,136437.72,2017-10-27 00:00:00,No,,4.1,6,user672@example.com,N/A,Pending
673.0,Amit,18,22356.13,2016-06-12 00:00:00,,Delhi,bad,10,user673@example.com,3891571450,Inactive
674.0,Neha,20,92888.18,2025-02-17 00:00:00,False,Mumbai,1.9,15,user674@example.com,4140980533,Active
675.0,Sara,45,110645.8,2020-01-22 00:00:00,,Bangalore,4.3,15,user675@example.com,3083465714,
676.0,,61,63371.69,2025-06-13 00:00:00,No,Pune,bad,6,user676@example.com,7487813532,Pending
677.0,Priya,36,126677.84,2016-03-04 00:00:00,True,NA,2.9,10,user677@example.com,2759816621,unknown
678.0,Neha,47,104210.65,2022-05-29 00:00:00,True,Mumbai,4.6,-1,invalid@,7353373701,
679.0,Akshay,29,43624.03,2020-03-10 00:00:00,,,4.9,19,invalid@,5216400944,
680.0,Neha,62,78562.21,2021-07-08 00:00:00,True,Mumbai,bad,12,user680@example.com,,Pending
,Sara,32,50101.3,2015-08-09 00:00:00,,Mumbai,3.2,2,user681@example.com,9890597378,Pending
682.0,,31,68429.33,2020-10-07 00:00:00,False,,3.8,3,,6797969374,unknown
683.0,,60,140807.49,2024-07-17 00:00:00,True,Mumbai,1.9,16,user683@example.com,,Pending
684.0,Unknown,26,,2021-07-23 00:00:00,No,Hyderabad,3.5,1,,N/A,Pending
685.0,Ravi,32,26325.5,2020-05-09 00:00:00,Yes,Mumbai,4.1,4,user685@example.com,,Inactive
686.0,Priya,65,,2024-08-01 00:00:00,True,,2.4,19,user686@example.com,1062827874,unknown
,,54,unknown,2018-05-19 00:00:00,True,Pune,3.5,6,user687@example.com,8516097436,Active
688.0,Unknown,34,53570.03,2017-09-17 00:00:00,False,Delhi,3.4,3,user688@example.com,7780923364,Pending
689.0,Akshay,39,118574.75,2022-12-01 00:00:00,No,Pune,2.9,12,user689@example.com,2037237287,unknown
690.0,Sara,62,47938.64,2019-06-18 00:00:00,,NA,4.5,9,user690@example.com,N/A,Inactive
691.0,Sara,61,NaN,2016-01-30 00:00:00,False,Pune,1.8,16,user691@example.com,8284935169,Pending
692.0,Amit,67,69763.84,not available,False,Mumbai,4.3,17,user692@example.com,8714798303,Pending
693.0,Amit,66,NaN,2016-01-19 00:00:00,,NA,,5,user693@example.com,2134137582,Inactive
694.0,,20,142078.9,2024-01-07 00:00:00,No,Delhi,1.9,12,user694@example.com,3983460217,Active
695.0,,63,48433.03,2022-12-25 00:00:00,No,,4.3,9,user695@example.com,8673853911,Pending
696.0,,37,120576.13,2021-07-15 00:00:00,Yes,NA,2.5,7,user696@example.com,2992822436,Pending
697.0,Neha,?,53744.94,2017-12-29 00:00:00,Yes,NA,2.7,2,user697@example.com,8159055025,Pending
698.0,,?,121890.41,2018-05-25 00:00:00,,NA,4.6,7,user698@example.com,N/A,
699.0,Neha,46,76734.55,2015-03-18 00:00:00,False,Pune,4.3,1,user699@example.com,3476917941,unknown
700.0,Ravi,55,32339.33,2024-03-01 00:00:00,Yes,?,4.6,9,user700@example.com,9763240078,Active
701.0,Akshay,33,unknown,2021-04-19 00:00:00,Yes,Hyderabad,2.3,2,user701@example.com,12345,Pending
702.0,Akshay,69,135922.41,2023-02-12 00:00:00,,?,4.1,10,user702@example.com,6638338558,Inactive
703.0,Unknown,65,60585.53,2022-03-30 00:00:00,,NA,,5,user703@example.com,4274064863,
704.0,Neha,53,25061.94,2021-03-04 00:00:00,No,Bangalore,3.0,2,,4712712532,unknown
705.0,Priya,27,70777.17,2015-03-09 00:00:00,,Mumbai,,,invalid@,3741573148,Active
706.0,Neha,36,77498.19,2020-10-22 00:00:00,No,?,1.6,19,user706@example.com,6763439286,
707.0,Ravi,45,88598.07,2018-08-31 00:00:00,Yes,?,2.9,11,user707@example.com,8084586883,Active
708.0,Neha,66,79951.7,2025-04-07 00:00:00,True,Pune,3.4,10,user708@example.com,N/A,unknown
709.0,Amit,49,79119.36,2023-02-09 00:00:00,,Mumbai,2.4,17,invalid@,3785883112,Inactive
710.0,Akshay,27,92109.4,2017-04-12 00:00:00,False,NA,,6,,7784872177,Inactive
711.0,Akshay,64,78878.44,2021-10-13 00:00:00,True,NA,1.7,19,user711@example.com,8641187439,unknown
712.0,Neha,50,99260.67,2017-12-02 00:00:00,True,NA,2.8,7,user712@example.com,N/A,Inactive
713.0,,,124365.42,2024-01-07 00:00:00,No,Delhi,4.6,five,user713@example.com,7021059677,Pending
714.0,Unknown,,134610.03,2020-02-01 00:00:00,Yes,NA,3.3,5,user714@example.com,9251952931,Pending
715.0,Ravi,?,30212.52,2019-05-30 00:00:00,No,Pune,10,7,invalid@,9813227157,
716.0,Unknown,37,24126.69,2015-10-23 00:00:00,,Bangalore,1.9,,user716@example.com,3606387839,Pending
717.0,Neha,37,134526.49,2018-03-13 00:00:00,False,Delhi,10,13,user717@example.com,7858102506,
718.0,Priya,24,85204.84,2017-08-12 00:00:00,,NA,10,14,user718@example.com,5283104162,
719.0,Neha,68,23903.38,2018-06-11 00:00:00,False,?,3.8,7,,1267980509,unknown
720.0,Ravi,63,63586.28,,True,Bangalore,1.3,11,user720@example.com,3874658576,
721.0,Unknown,59,141935.48,2020-04-22 00:00:00,False,,3.2,1,user721@example.com,7082610246,unknown
722.0,Unknown,61,41855.36,2017-02-01 00:00:00,False,Hyderabad,2.9,5,user722@example.com,N/A,unknown
723.0,Akshay,41,,2017-06-24 00:00:00,,Delhi,1.3,14,user723@example.com,3275822675,
724.0,,20,148089.5,2020-08-02 00:00:00,Yes,Mumbai,4.9,7,invalid@,1998605661,Inactive
725.0,Neha,27,53340.2,2023-07-18 00:00:00,No,Mumbai,2.4,,user725@example.com,1268713951,Active
726.0,Akshay,53,47365.9,2023-08-24 00:00:00,False,Pune,4.6,17,user726@example.com,8856844830,unknown
727.0,Unknown,28,93243.09,2020-11-13 00:00:00,,Pune,1.6,5,user727@example.com,7466110887,Pending
728.0,Priya,63,NaN,2020-04-27 00:00:00,Yes,?,3.5,15,invalid@,9943291536,unknown
729.0,Sara,18,unknown,2024-02-01 00:00:00,,NA,bad,9,user729@example.com,4071702454,Pending
730.0,Neha,59,56649.48,2015-08-14 00:00:00,True,,2.8,12,invalid@,3466546351,Active
731.0,,35,106737.6,2017-07-24 00:00:00,Yes,Hyderabad,3.7,9,user731@example.com,N/A,Active
732.0,Ravi,32,25844.99,2019-03-07 00:00:00,True,Delhi,4.4,16,,6133201114,Inactive
733.0,Akshay,-5,NaN,2023-04-17 00:00:00,No,Mumbai,3.0,15,user733@example.com,3115568062,Inactive
734.0,,29,82813.51,not available,,Bangalore,4.4,6,user734@example.com,4692789986,unknown
735.0,,65,72884.62,2019-01-02 00:00:00,False,NA,3.8,7,user735@example.com,4822021484,unknown
736.0,Akshay,34,126321.32,2018-11-14 00:00:00,False,Delhi,3.3,13,user736@example.com,4185158988,Pending
737.0,Priya,49,56324.06,2023-12-07 00:00:00,False,NA,3.3,five,user737@example.com,8963989442,Active
738.0,,45,83799.45,2022-09-06 00:00:00,True,,4.3,5,invalid@,,Active
739.0,Akshay,25,92639.57,2020-01-28 00:00:00,False,NA,1.6,13,user739@example.com,6872898434,unknown
740.0,Ravi,29,92382.04,2019-12-28 00:00:00,False,Mumbai,,4,user740@example.com,9540635443,Pending
741.0,Sara,42,23280.85,2021-05-23 00:00:00,,,1.9,19,user741@example.com,8523391875,
742.0,Sara,30,NaN,2024-12-07 00:00:00,False,?,,9,invalid@,5524810160,
743.0,Priya,37,68948.94,2015-12-03 00:00:00,False,Delhi,1.6,0,user743@example.com,2508475790,Active
744.0,,30,32190.95,2023-07-27 00:00:00,,NA,1.9,12,user744@example.com,3010341286,
745.0,Unknown,54,80618.92,not available,True,Hyderabad,4.0,15,user745@example.com,7141739729,unknown
746.0,Amit,34,,not available,,Pune,3.8,12,user746@example.com,4041360109,Pending
747.0,,47,81839.42,2018-04-09 00:00:00,Yes,NA,1.1,15,user747@example.com,3011462835,Active
748.0,Amit,27,,2024-05-28 00:00:00,False,Hyderabad,3.0,19,user748@example.com,7662181280,Inactive
749.0,Akshay,69,140689.86,,Yes,Delhi,5.0,11,user749@example.com,,Active
,Amit,52,117985.43,2025-05-19 00:00:00,No,Mumbai,1.9,14,user750@example.com,1479288269,unknown
751.0,Neha,25,56536.47,2023-12-06 00:00:00,False,,3.8,10,user751@example.com,5533445490,
752.0,Sara,28,93900.44,2022-12-20 00:00:00,No,?,4.1,7,,6866434901,Pending
753.0,Unknown,67,61346.44,2016-05-07 00:00:00,,,4.3,7,,2214621616,Inactive
754.0,Sara,52,74415.7,2022-12-13 00:00:00,False,Bangalore,1.1,18,user754@example.com,8163438142,Pending
755.0,Neha,57,141316.66,2016-10-29 00:00:00,True,?,3.4,5,user755@example.com,N/A,Active
756.0,Ravi,36,45000.29,2017-11-17 00:00:00,Yes,Pune,4.4,4,,9215976112,unknown
757.0,Unknown,60,64170.13,2018-07-16 00:00:00,False,Pune,1.0,16,user757@example.com,2489863907,
758.0,Priya,63,123282.51,2021-04-18 00:00:00,True,Mumbai,2.4,-1,user758@example.com,1382207913,
759.0,,,64640.27,2025-08-15 00:00:00,True,Pune,3.2,,user759@example.com,9283405187,Active
760.0,,55,28035.1,2015-05-17 00:00:00,True,Delhi,2.0,11,user760@example.com,2918624280,
761.0,Priya,51,44621.14,2023-02-15 00:00:00,True,Pune,2.9,9,user761@example.com,4226281241,
762.0,Ravi,37,118002.85,2023-06-09 00:00:00,False,Bangalore,10,18,,1493049026,Pending
763.0,Akshay,44,27228.72,2015-09-28 00:00:00,False,Pune,bad,2,,2071414827,Pending
764.0,,43,113225.67,2021-07-26 00:00:00,No,NA,2.4,11,,2890034933,unknown
765.0,,?,44779.28,2016-10-31 00:00:00,Yes,Delhi,4.8,five,user765@example.com,2846653912,unknown
766.0,Priya,37,,2018-12-27 00:00:00,Yes,Bangalore,4.3,0,user766@example.com,3116643982,unknown
767.0,Ravi,63,unknown,not available,,Bangalore,3.4,13,user767@example.com,1706116372,Inactive
768.0,Sara,41,35155.8,2025-11-16 00:00:00,,?,bad,5,user768@example.com,N/A,Inactive
769.0,Amit,66,25882.39,2024-05-28 00:00:00,No,NA,3.9,3,user769@example.com,4526086619,Active
770.0,Sara,52,93658.68,2019-08-14 00:00:00,,Mumbai,,five,invalid@,N/A,unknown
771.0,,20,73411.42,,True,?,3.2,-1,user771@example.com,7772550892,Active
772.0,Ravi,54,35432.18,not available,True,Delhi,4.9,five,,1971844804,unknown
773.0,,-5,28740.44,2022-08-31 00:00:00,Yes,NA,4.1,7,user773@example.com,9003524362,Pending
774.0,Amit,45,48998.07,2019-06-14 00:00:00,True,Pune,4.2,7,user774@example.com,2057610620,unknown
775.0,Neha,45,147863.74,2021-11-09 00:00:00,Yes,Delhi,1.1,14,user775@example.com,5511216886,Inactive
776.0,Priya,48,unknown,2019-05-07 00:00:00,,,1.1,0,,1592212728,unknown
777.0,Neha,?,95092.13,not available,,Delhi,bad,9,,N/A,unknown
778.0,,38,116873.33,2015-01-22 00:00:00,False,?,2.9,12,user778@example.com,8755484846,
779.0,Akshay,,unknown,2019-12-14 00:00:00,,Delhi,bad,,,3393630709,Active
780.0,,43,40284.66,2015-06-15 00:00:00,,,2.9,13,user780@example.com,4611675397,Inactive
781.0,Neha,52,,2021-08-10 00:00:00,True,Hyderabad,1.7,7,,3475930254,Inactive
782.0,Unknown,44,unknown,2015-09-26 00:00:00,True,Mumbai,2.8,2,,5010423253,Pending
783.0,Neha,66,74698.96,2020-05-07 00:00:00,True,Pune,1.1,4,user783@example.com,7046232083,unknown
784.0,Priya,23,40958.45,2019-01-11 00:00:00,No,,3.5,3,,4986167032,Active
785.0,,-5,112917.93,2020-08-22 00:00:00,Yes,NA,1.9,11,user785@example.com,9779086574,
786.0,,61,110133.57,2021-10-02 00:00:00,Yes,Delhi,2.4,3,invalid@,8875441071,Inactive
787.0,,61,125907.23,2018-09-02 00:00:00,No,Delhi,10,16,user787@example.com,5749694016,Inactive
788.0,,-5,77734.98,2023-11-10 00:00:00,Yes,NA,10,12,user788@example.com,8197604665,Inactive
789.0,,31,56152.94,2016-04-07 00:00:00,False,Bangalore,2.6,3,user789@example.com,6017396507,Inactive
790.0,Amit,49,134312.93,2018-08-03 00:00:00,True,,1.4,7,user790@example.com,2344540134,Inactive
791.0,Ravi,62,128744.8,2022-03-15 00:00:00,True,Hyderabad,4.7,five,user791@example.com,6654697084,Pending
792.0,Neha,,101876.69,2022-10-16 00:00:00,Yes,Pune,4.0,,,5479875953,unknown
793.0,Priya,22,121525.3,,,Bangalore,,6,user793@example.com,3826324630,Active
794.0,Ravi,22,21047.68,2020-05-29 00:00:00,False,Bangalore,4.4,13,,4930155926,
795.0,Ravi,23,52652.0,2023-10-23 00:00:00,Yes,Hyderabad,2.0,8,,4872269513,Active
796.0,,37,NaN,2017-10-26 00:00:00,Yes,Hyderabad,2.3,2,user796@example.com,5322365066,
797.0,,60,NaN,2018-11-25 00:00:00,True,Delhi,3.8,3,user797@example.com,4128329000,Pending
798.0,Amit,36,64954.79,2016-12-26 00:00:00,No,Mumbai,4.3,2,invalid@,5863640768,
799.0,,37,unknown,2021-01-06 00:00:00,No,,4.1,five,invalid@,2851061777,Pending
800.0,,66,59584.03,2017-04-20 00:00:00,False,Pune,1.7,18,user800@example.com,N/A,
801.0,,64,74580.33,not available,No,,,19,user801@example.com,8629109528,unknown
